CUSTOMERID,GENDER,SENIORCITIZEN,PARTNER,DEPENDENTS,TENURE,PHONESERVICE,MULTIPLELINES,INTERNETSERVICE,ONLINESECURITY,ONLINEBACKUP,DEVICEPROTECTION,TECHSUPPORT,STREAMINGTV,STREAMINGMOVIES,CONTRACT,PAPERLESSBILLING,PAYMENTMETHOD,MONTHLYCHARGES,TOTALCHARGES,CHURN
5602,1,2.271039016322759,True,False,-1.0357842692720256,True,2,0,2,2,0,2,0,0,0,False,2,-0.019884705500347457,-0.7977994876347949,False
1993,1,-0.440327089412664,True,True,1.4903413298592119,True,0,0,2,2,2,2,2,0,2,True,0,0.36404241541821675,1.36982070652279,False
1419,0,-0.440327089412664,True,True,1.6125732136881425,True,2,0,0,2,0,2,2,2,2,True,2,0.47041183420084937,1.520706819587096,False
4472,1,-0.440327089412664,False,False,-0.9950403079957154,True,2,1,0,2,0,0,2,2,0,False,2,1.1983775439944904,-0.6457883465344834,True
3570,0,-0.440327089412664,True,True,-1.1580161531009565,True,0,0,2,0,0,0,0,0,0,False,2,-0.48192686833740767,-0.9115817348841647,False
1918,1,-0.440327089412664,True,True,1.24587756220135,True,0,1,0,2,2,0,0,0,0,True,1,0.5152864327497723,1.1528447111864584,False
1665,1,-0.440327089412664,False,False,1.6125732136881425,True,0,2,1,1,1,1,1,1,2,False,0,-1.494098368940895,-0.37465658985708816,False
6890,0,-0.440327089412664,False,False,0.5532302205040753,True,0,2,1,1,1,1,1,1,2,True,2,-1.4525478147289292,-0.593926760011942,False
216,0,-0.440327089412664,True,False,-1.1172721918246462,True,0,1,0,0,0,0,0,0,0,False,2,0.17124784387469535,-0.8617054919545747,True
2663,1,-0.440327089412664,True,False,-0.09867315991688919,True,0,0,0,0,2,0,0,0,0,True,3,-0.4918990013482794,-0.3566561412809955,False
3673,1,-0.440327089412664,False,False,1.24587756220135,True,2,1,0,2,2,0,2,2,2,True,0,1.328015273135824,1.8764583320707309,False
5051,0,-0.440327089412664,False,False,1.1236456783724194,True,0,2,1,1,1,1,1,1,2,False,0,-1.494098368940895,-0.5096599541777829,False
1997,0,-0.440327089412664,True,False,1.24587756220135,True,2,1,0,2,2,0,2,2,1,True,2,1.419426492402149,2.0252488046758104,True
3916,1,-0.440327089412664,True,True,-0.3023929662984406,True,0,1,0,0,0,2,2,0,0,False,2,0.7014329156193795,-0.03717023842860637,False
2961,1,-0.440327089412664,False,False,-1.2802480369298874,True,0,0,0,0,0,0,0,0,0,True,3,-0.6298468413320059,-0.9871350882825928,True
7006,1,2.271039016322759,True,False,-1.076528230548336,True,2,1,0,0,2,0,0,0,0,True,2,0.5319066544345585,-0.8056967432600906,False
4612,1,-0.440327089412664,False,False,-0.42462485012737144,True,2,2,1,1,1,1,1,1,2,False,3,-1.3145999747452028,-0.7574308345781167,False
1536,0,-0.440327089412664,True,True,-0.05792919864057891,True,2,0,0,2,0,2,2,2,2,False,0,0.5235965435921655,0.08307540518448285,False
5509,0,-0.440327089412664,True,True,0.2680224915699033,True,0,1,0,0,2,2,0,0,0,True,0,0.5551749647932596,0.36353827674874967,False
6545,1,-0.440327089412664,False,False,-0.26164900502213034,True,0,2,1,1,1,1,1,1,0,False,3,-1.4591959034028439,-0.7786960703959516,False
6791,0,-0.440327089412664,True,False,0.8384379494382472,True,0,1,2,2,2,0,2,2,1,True,0,1.3728898716847469,1.5381778432050683,True
2222,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,1,0,2,0,2,2,0,0,False,2,0.8942274871629008,-0.9669066430077436,True
3260,1,-0.440327089412664,False,False,-0.8320644628904743,True,2,0,2,2,0,2,0,0,0,True,2,0.08149864677684908,-0.6401632063544543,False
436,0,-0.440327089412664,False,False,-0.6690886177852331,True,2,1,0,2,2,0,0,2,0,True,1,1.0238652163042339,-0.3210302534741455,True
6904,0,-0.440327089412664,False,False,-1.2395040756535771,True,0,2,1,1,1,1,1,1,0,False,3,-1.477478147256109,-0.9873777413883978,False
5205,1,-0.440327089412664,False,True,0.2680224915699033,False,1,0,2,0,0,2,2,0,1,False,0,-0.6564391960276642,-0.21737325854882789,False
793,1,-0.440327089412664,False,False,-1.2802480369298874,True,2,1,0,0,0,0,0,0,0,True,2,0.3374500607225587,-0.9742965330481738,True
5862,0,-0.440327089412664,True,True,-1.0357842692720256,False,1,0,2,0,0,2,0,0,0,False,3,-1.0021398070712197,-0.8985667046637056,False
2249,1,2.271039016322759,False,False,-1.1580161531009565,True,0,1,0,0,0,0,0,0,0,False,2,0.15130357785295148,-0.8919268333139458,False
1821,1,2.271039016322759,False,False,-0.9135523854430948,True,2,1,0,0,0,0,2,2,0,True,2,1.0155551054618408,-0.611022774284579,True
4938,0,-0.440327089412664,False,False,0.9199258719908678,True,0,1,0,2,2,0,0,0,0,True,2,0.5568369869617381,0.9821713403124035,False
3328,1,-0.440327089412664,True,True,1.6125732136881425,True,0,0,0,2,2,0,2,2,2,True,0,0.35240826023886646,1.4104540720585288,False
989,0,-0.440327089412664,True,False,-0.9135523854430948,True,0,0,0,0,2,0,2,2,0,True,1,0.09978089063011394,-0.7192019407271748,False
2295,1,2.271039016322759,False,False,-0.8728084241667845,True,2,1,0,2,2,2,2,2,0,True,2,1.5490642215434824,-0.48541670297052086,False
543,0,-0.440327089412664,True,True,-0.7098325790615434,True,0,0,0,0,0,0,0,0,0,False,2,-0.6148886418156984,-0.725246208999049,False
2136,0,-0.440327089412664,True,True,-0.38388088885106114,True,0,2,1,1,1,1,1,1,2,False,0,-1.4758161250876303,-0.7961450346406688,False
1936,1,-0.440327089412664,False,True,-1.2802480369298874,True,0,2,1,1,1,1,1,1,0,False,3,-1.4874502802669807,-0.9985177248821806,False
5446,0,2.271039016322759,False,False,-1.1987601143772668,True,0,0,0,0,0,0,0,0,0,False,2,-0.6581012181961428,-0.9512886067431926,True
3525,1,-0.440327089412664,True,True,0.5939741817803856,True,0,1,2,2,2,0,0,2,1,True,2,1.0404854379890203,0.9300891600573119,False
3766,0,-0.440327089412664,False,True,-0.7098325790615434,True,0,2,1,1,1,1,1,1,1,False,3,-1.5007464576148097,-0.8879782055012982,False
1346,1,-0.440327089412664,False,False,1.368109446030281,True,0,1,0,2,2,0,2,2,0,False,2,1.1535029454455674,1.9532249509981847,True
677,0,2.271039016322759,True,False,1.4495973685829016,True,0,0,0,2,2,2,0,0,1,True,0,-0.13788827946233057,0.7467537089348784,False
6512,0,-0.440327089412664,True,True,-0.6283446565089229,True,0,1,0,0,2,2,2,2,1,False,0,1.123586546412952,-0.25516096493466933,True
823,0,-0.440327089412664,False,False,-1.0357842692720256,True,0,0,0,0,0,2,2,0,0,True,3,-0.17611478933733907,-0.8238516074489681,True
6596,1,2.271039016322759,True,False,-0.8320644628904743,True,0,1,0,0,0,0,0,2,0,True,2,0.5202724992552084,-0.5881472042191278,True
5045,0,2.271039016322759,True,False,-0.46536881140368175,True,2,0,0,2,2,0,0,2,1,False,0,0.22941861977144754,-0.3468838389290237,False
1906,1,-0.440327089412664,False,False,-0.46536881140368175,False,1,0,0,2,0,2,0,0,0,True,3,-0.9572652085222967,-0.6631711326594355,False
3604,0,-0.440327089412664,True,True,0.9606698332671781,True,2,0,2,0,0,0,2,0,1,False,0,0.013355737869225209,0.5421530219946099,False
1872,0,-0.440327089412664,True,True,-1.076528230548336,True,2,0,0,0,0,0,0,0,0,True,1,-0.5268014668863306,-0.8868090587187824,False
6968,0,2.271039016322759,False,False,1.3273654847539706,False,1,0,0,2,2,0,2,2,2,True,0,-0.37555744955477505,0.5446898499189367,False
3142,1,-0.440327089412664,True,False,0.3902543753988342,True,2,0,2,0,0,2,2,2,1,False,1,0.5202724992552084,0.4820412298746927,False
2645,0,-0.440327089412664,True,True,1.4495973685829016,True,2,1,2,0,2,2,2,2,2,True,0,1.4709491796249863,2.3053146075214865,False
4195,1,-0.440327089412664,True,True,0.6347181430566958,True,2,2,1,1,1,1,1,1,2,False,0,-1.2796975092071516,-0.4580630801343017,False
5780,0,2.271039016322759,False,False,0.7162060656093164,True,2,1,0,2,0,2,2,2,1,True,2,1.3961581820434479,1.3520849704257578,False
5212,0,2.271039016322759,False,False,-1.0357842692720256,True,0,0,0,2,2,0,2,0,0,True,2,0.005045627026832042,-0.7895713414106741,False
5422,0,-0.440327089412664,True,True,1.24587756220135,True,0,2,1,1,1,1,1,1,2,False,2,-1.5107185906256815,-0.44976875579041586,False
5856,1,-0.440327089412664,False,False,-0.6283446565089229,True,0,2,1,1,1,1,1,1,0,False,1,-1.4525478147289292,-0.8372637063880176,False
5936,0,-0.440327089412664,True,True,0.3902543753988342,True,0,1,0,0,0,0,2,0,0,True,1,0.43717139083127665,0.4856148483420052,True
420,1,-0.440327089412664,True,True,-1.1580161531009565,True,0,2,1,1,1,1,1,1,0,False,3,-1.5273388123104679,-0.9702155489959959,False
4592,0,-0.440327089412664,False,True,1.2051336009250397,True,2,2,1,1,1,1,1,1,2,False,0,-1.2896696422180234,-0.2843896344975648,False
1898,1,2.271039016322759,False,False,-1.2395040756535771,True,0,1,0,2,0,0,0,0,0,True,2,0.32913994988016554,-0.9343911268298507,True
5195,0,-0.440327089412664,True,False,-1.2395040756535771,True,0,1,0,0,0,0,0,0,0,True,2,0.18454402122252414,-0.9543107408791297,False
3779,1,-0.440327089412664,True,False,0.6347181430566958,True,2,1,2,2,2,0,2,0,2,True,0,1.0670777926846788,0.9662665321955373,False
5337,1,-0.440327089412664,True,False,-0.22090504374582004,True,0,2,1,1,1,1,1,1,2,False,0,-1.504070501951767,-0.7777033985994758,False
4102,0,-0.440327089412664,True,True,1.5310852911355222,True,0,0,0,2,2,2,2,2,2,True,0,0.5186104770867298,1.5152802137663626,False
2132,1,2.271039016322759,False,False,-1.2802480369298874,True,2,1,0,0,2,0,2,0,0,True,2,0.7978302013911399,-0.9681860866565344,True
2027,1,-0.440327089412664,True,False,0.5532302205040753,True,2,1,0,2,2,0,2,0,1,True,2,0.9922867951031402,0.8952574096876426,False
4273,1,-0.440327089412664,False,False,-0.09867315991688919,True,0,1,0,0,0,0,2,2,0,True,2,0.8460288442770204,0.20826234840669564,True
5274,0,-0.440327089412664,False,False,-0.7098325790615434,True,2,0,2,0,0,0,0,2,0,True,0,-0.0049265059840396625,-0.5685805401419292,True
4437,1,-0.440327089412664,True,True,1.4903413298592119,True,2,1,0,2,2,0,2,0,1,False,1,1.02885128280967,1.865318348576948,False
5623,1,-0.440327089412664,False,False,1.3273654847539706,True,0,2,1,1,1,1,1,1,2,True,1,-1.504070501951767,-0.46971042921294975,False
4515,1,2.271039016322759,True,True,1.6125732136881425,True,0,1,2,0,2,2,2,2,2,True,1,1.3064089849456015,2.278468350270132,False
2909,1,2.271039016322759,True,False,-0.791320501614164,True,0,1,0,2,0,2,0,2,0,True,0,0.8061403122335331,-0.49146097124239513,True
1643,1,-0.440327089412664,False,False,-0.6283446565089229,True,0,2,1,1,1,1,1,1,1,True,3,-1.485788258098502,-0.8840516370619054,False
2501,1,-0.440327089412664,True,False,0.7569500268856267,True,2,1,2,0,2,2,2,2,1,True,2,1.554050288048918,1.5163831824291134,False
2368,1,-0.440327089412664,True,True,0.7569500268856267,True,0,0,2,2,0,2,0,0,2,False,1,-0.1428743459677664,0.3697810793799189,False
1324,0,-0.440327089412664,True,False,1.6125732136881425,True,2,0,2,2,2,2,2,2,2,True,0,0.8692971546357213,1.84650170319042,False
2155,1,-0.440327089412664,True,True,1.4088534073065913,True,2,1,0,2,2,0,0,0,1,False,2,0.7512935806737384,1.6039368348782697,True
2351,1,-0.440327089412664,False,False,0.06430268518835193,True,0,2,1,1,1,1,1,1,0,False,3,-1.499084435446331,-0.7092972821356729,False
2684,1,-0.440327089412664,True,False,1.4088534073065913,False,1,0,2,2,0,2,0,2,2,True,0,-0.46032058014718524,0.5463663622863177,False
1935,0,-0.440327089412664,True,False,0.6754621043330061,True,0,2,1,1,1,1,1,1,1,True,0,-1.4874502802669807,-0.6001033845233463,False
4614,1,-0.440327089412664,True,True,0.8384379494382472,True,0,2,1,1,1,1,1,1,2,True,3,-1.509056568457203,-0.5174910316833133,False
3478,1,-0.440327089412664,False,False,-0.22090504374582004,True,2,0,0,0,2,2,0,0,0,False,2,-0.17777681150581762,-0.2963237554285282,False
5679,0,2.271039016322759,False,False,-0.38388088885106114,True,0,1,0,2,0,0,2,2,0,True,2,0.9956108394400973,0.0045440363966277675,True
4189,1,-0.440327089412664,False,False,1.4903413298592119,True,2,0,2,2,2,2,0,2,2,True,1,0.5551749647932596,1.4426607570108514,False
4264,0,-0.440327089412664,True,True,-1.2395040756535771,False,1,0,0,0,0,2,0,0,0,False,0,-1.1882862899408269,-0.987620394494203,False
4497,0,-0.440327089412664,False,False,0.10504664646466222,True,2,1,0,0,0,0,2,0,0,True,2,0.7197151594726443,0.32903741697790534,True
1621,0,-0.440327089412664,True,False,0.5532302205040753,True,0,0,2,2,0,2,0,2,1,False,3,0.1928541320649173,0.41813522555491295,False
4277,0,-0.440327089412664,False,False,0.8791819107145575,True,2,1,0,2,0,0,2,2,2,True,0,1.0770499256955504,1.2556855093013402,False
2030,0,-0.440327089412664,True,False,0.9606698332671781,True,2,1,0,2,0,0,2,2,1,True,2,1.1119523912336016,1.4228514398278478,True
868,0,-0.440327089412664,True,False,-0.9542963467194051,True,0,1,0,0,2,0,0,0,0,True,0,0.36404241541821675,-0.7179886751981489,True
6678,1,-0.440327089412664,False,False,-0.506112772679992,True,2,0,2,0,0,2,0,0,0,False,0,-0.18608692234821078,-0.4818210251299533,False
3544,1,-0.440327089412664,False,False,-0.8728084241667845,True,0,1,0,2,0,0,0,0,0,True,3,0.3690284819236528,-0.6251187137945338,False
4439,0,2.271039016322759,True,False,-0.09867315991688919,True,2,1,0,2,0,0,2,0,0,True,2,0.8393807556031058,0.15172417475409095,False
2463,1,-0.440327089412664,True,False,1.4495973685829016,True,0,0,2,2,2,0,0,2,2,False,0,0.20448828724426804,1.0845047728424202,False
1672,1,2.271039016322759,True,False,0.22727853029359305,True,2,1,0,2,2,0,2,2,0,True,2,1.2565483198912426,0.7614452515227186,False
2965,0,2.271039016322759,True,False,-0.6283446565089229,True,2,1,2,0,2,0,0,0,0,True,0,0.6831506717661141,-0.36170773775639403,True
1278,1,-0.440327089412664,False,False,0.6347181430566958,True,2,1,0,2,2,0,2,2,1,True,1,1.3728898716847469,1.235104114054411,True
1022,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,0,0,0,0,0,0,0,0,False,2,-0.69798975023963,-0.9880395225860482,False
7031,1,-0.440327089412664,True,True,1.24587756220135,False,1,0,2,2,2,0,2,2,2,False,2,-0.1927350110221254,0.6283831120484653,False
2078,0,-0.440327089412664,False,False,-1.1987601143772668,True,0,0,0,0,2,0,2,2,1,True,2,0.17124784387469535,-0.9101037568760788,False
945,0,-0.440327089412664,False,False,0.6347181430566958,True,2,2,1,1,1,1,1,1,1,False,0,-1.344516373777818,-0.5071893043732211,False
3516,1,-0.440327089412664,False,False,1.368109446030281,False,1,0,0,0,0,2,0,0,1,False,1,-1.1749901125929976,-0.13242261214376322,False
6267,0,-0.440327089412664,True,True,1.4495973685829016,True,2,1,0,2,2,0,0,0,2,True,1,0.6515722505650204,1.5280305315077614,False
3273,1,2.271039016322759,False,False,-0.6283446565089229,True,0,0,0,0,0,0,0,0,0,True,2,-0.6564391960276642,-0.6673844729511434,True
1614,0,-0.440327089412664,True,True,-1.0357842692720256,True,0,2,1,1,1,1,1,1,1,False,3,-1.4675060142452372,-0.9482223538607454,False
4227,1,-0.440327089412664,True,False,1.6125732136881425,True,2,0,2,2,2,2,2,2,2,True,0,0.7413214476628662,1.741278492763996,False
1035,0,-0.440327089412664,True,False,-0.13941712119319946,True,0,2,1,1,1,1,1,1,0,False,3,-1.494098368940895,-0.7545410566817096,False
6643,1,-0.440327089412664,True,False,0.18653456901728277,True,0,1,0,0,2,2,0,2,0,True,2,0.8493528886139774,0.5011887658600462,False
2323,0,-0.440327089412664,False,False,0.06430268518835193,True,2,1,2,2,2,0,2,2,0,True,3,1.4958795121521657,0.5752862006236431,True
6663,0,2.271039016322759,False,False,0.3902543753988342,True,2,1,0,0,0,0,2,0,0,True,2,0.6598823614074136,0.5550356959755388,True
1764,0,-0.440327089412664,True,True,1.082901717096109,True,2,0,2,2,0,2,0,0,1,False,3,0.023327870880096913,0.6697223775283644,False
3859,1,-0.440327089412664,True,True,-0.8728084241667845,True,0,1,0,0,0,0,2,0,0,True,0,0.4886940780541142,-0.6241922201178232,True
5259,1,2.271039016322759,True,True,1.1236456783724194,True,2,1,2,0,0,0,0,0,0,True,2,0.5368927209399946,1.1364104781114719,False
1966,0,-0.440327089412664,False,False,-0.22090504374582004,True,0,0,0,2,0,2,0,0,0,True,3,-0.28747027462540753,-0.37234035566531154,False
2116,0,-0.440327089412664,False,False,-1.2802480369298874,True,2,1,0,0,0,0,0,2,0,False,3,0.6981088712824219,-0.9695096490518352,True
6043,1,2.271039016322759,False,False,-1.2802480369298874,True,0,1,0,0,0,0,2,0,0,True,2,0.47539790070628496,-0.9724656050680075,True
2301,1,-0.440327089412664,True,False,-0.6283446565089229,False,1,0,2,0,2,0,0,0,0,False,3,-1.010449917913613,-0.7458496636192334,False
4690,1,-0.440327089412664,True,False,1.0421577558197987,True,0,2,1,1,1,1,1,1,2,False,3,-1.4641819699082799,-0.4841372593217299,False
2056,1,-0.440327089412664,True,True,-1.2802480369298874,True,0,2,1,1,1,1,1,1,1,False,3,-1.5290008344789465,-0.999069209213556,False
5634,0,-0.440327089412664,True,True,-1.1987601143772668,True,0,0,0,0,0,0,0,0,0,False,3,-0.6813695285548437,-0.9480238195014503,True
5806,0,-0.440327089412664,False,False,0.8384379494382472,True,2,1,2,2,2,0,0,0,0,False,2,0.8643110881302852,1.1638082196942008,False
2913,1,-0.440327089412664,False,False,0.10504664646466222,True,2,2,1,1,1,1,1,1,0,True,2,-1.3029658195658524,-0.609743330635788,False
847,1,-0.440327089412664,True,True,0.7162060656093164,True,2,1,2,0,2,0,2,2,0,False,1,1.3679038051793113,1.349371667515391,True
2436,1,-0.440327089412664,True,True,1.4495973685829016,True,2,0,0,2,0,2,0,2,2,False,1,0.19950222073883195,1.1367854874568069,False
803,1,-0.440327089412664,True,False,0.5939741817803856,True,2,2,1,1,1,1,1,1,0,False,2,-1.3096139082397669,-0.5047627733151694,False
2641,0,2.271039016322759,True,False,1.3273654847539706,True,2,1,0,2,2,0,2,2,0,True,0,1.4626390687825932,2.1173246286422445,False
1392,1,-0.440327089412664,False,False,-1.1172721918246462,True,0,1,0,0,0,0,0,0,0,True,2,0.16459975520078074,-0.8641540823858815,True
3805,1,-0.440327089412664,True,False,0.7569500268856267,True,2,1,0,0,0,0,2,2,0,True,2,0.9922867951031402,1.1159614391040724,True
3398,0,-0.440327089412664,False,False,0.5532302205040753,True,2,1,0,0,0,0,2,2,0,False,0,1.0388234158205416,0.9336407191513695,True
838,0,-0.440327089412664,False,False,-0.9542963467194051,True,2,1,0,0,0,0,0,0,0,True,2,0.40060690312474645,-0.7146135910901316,False
5938,0,-0.440327089412664,False,False,-0.9950403079957154,True,0,2,1,1,1,1,1,1,2,False,3,-1.4808021915930663,-0.9303101427776728,False
3069,1,-0.440327089412664,False,False,-0.7505765403378537,True,2,2,1,1,1,1,1,1,1,True,1,-1.3295581742615106,-0.8654335260346724,False
6793,0,-0.440327089412664,False,False,0.512486259227765,True,2,1,2,2,2,2,2,2,0,True,2,1.6903361058641662,1.2539428188141941,False
3840,0,-0.440327089412664,False,False,-0.9950403079957154,True,2,1,0,0,0,0,0,0,0,True,1,0.325815905543208,-0.765195733963882,False
3552,1,2.271039016322759,False,True,-1.2802480369298874,True,0,0,0,0,2,0,0,0,0,True,3,-0.48691293484284354,-0.9852379821826613,True
992,1,-0.440327089412664,True,True,1.368109446030281,True,0,1,2,2,2,0,2,2,1,True,0,1.2748305637445079,2.0947578898023638,False
3317,1,-0.440327089412664,True,True,1.6125732136881425,True,2,0,2,2,2,2,0,0,2,False,1,0.24271479711927632,1.2059195632380253,False
6459,0,-0.440327089412664,True,False,0.3495104141225239,True,2,1,2,2,2,2,2,2,0,True,0,1.622193196956542,1.0198708092052249,True
1929,0,-0.440327089412664,True,True,-0.38388088885106114,True,2,2,1,1,1,1,1,1,2,False,3,-1.3195860412506386,-0.7375994580218577,False
4464,0,-0.440327089412664,False,False,-0.13941712119319946,True,0,1,0,0,0,0,2,0,0,True,2,0.4687498120323708,0.04449356136146087,True
538,0,-0.440327089412664,False,False,-1.1580161531009565,True,2,1,2,0,0,0,0,0,0,True,2,0.5103003662443366,-0.8662497228451079,False
2292,1,-0.440327089412664,True,True,-1.076528230548336,True,2,2,1,1,1,1,1,1,2,False,3,-1.3096139082397669,-0.9397294951575644,False
718,0,2.271039016322759,True,False,1.4088534073065913,True,2,1,2,2,2,2,0,2,1,True,1,1.3496215613260465,2.0966549959022953,False
679,1,2.271039016322759,False,True,-1.0357842692720256,True,0,0,0,0,0,0,0,0,0,True,3,-0.6331708856689632,-0.8555068080699154,False
3869,1,-0.440327089412664,True,True,0.9606698332671781,True,2,2,1,1,1,1,1,1,1,True,3,-1.3411923294408608,-0.3757374991465839,False
3405,0,-0.440327089412664,True,False,1.6125732136881425,True,2,2,1,1,1,1,1,1,2,False,1,-1.322910085587596,-0.19151967309394968,False
6492,1,-0.440327089412664,True,False,1.6125732136881425,True,2,0,2,2,2,0,2,2,2,True,2,0.679826627429157,1.6764239353942505,False
227,1,-0.440327089412664,True,True,-0.38388088885106114,True,0,2,1,1,1,1,1,1,2,False,1,-1.5024084797832884,-0.8191309015723949,False
3076,0,-0.440327089412664,False,True,0.10504664646466222,True,2,0,0,0,0,0,0,0,0,False,3,-0.48691293484284354,-0.2770438632036447,False
6578,1,2.271039016322759,True,False,-0.22090504374582004,True,0,1,0,0,0,0,0,0,0,True,2,0.19119210989643878,-0.14973922014895036,False
4842,0,-0.440327089412664,True,True,-0.26164900502213034,True,2,0,0,2,0,2,0,0,0,True,2,-0.1578325454840742,-0.2943384118355768,True
5909,1,-0.440327089412664,True,True,-0.8320644628904743,True,2,2,1,1,1,1,1,1,1,False,3,-1.2763734648701943,-0.8684115414240994,False
3316,0,-0.440327089412664,False,False,0.3087664528462136,True,0,2,1,1,1,1,1,1,2,False,3,-1.4841262359300234,-0.6522738022714579,False
170,1,-0.440327089412664,True,True,-1.0357842692720256,False,1,0,2,2,2,0,2,2,0,False,3,-0.19772107752756127,-0.8019025310602278,False
4059,1,-0.440327089412664,True,True,1.5310852911355222,True,2,1,2,2,0,0,2,0,0,True,1,1.0886840808749008,1.9349377305697766,False
6293,1,-0.440327089412664,True,True,1.1236456783724194,True,0,2,1,1,1,1,1,1,2,False,1,-1.5007464576148097,-0.4948139959771574,False
1149,1,-0.440327089412664,True,True,0.2680224915699033,False,1,0,0,0,0,0,0,0,1,True,1,-1.3145999747452028,-0.5892281135086236,False
5220,1,-0.440327089412664,True,False,1.6125732136881425,True,2,1,2,2,2,2,2,2,2,False,1,1.650447573820679,2.6876035460309047,False
246,0,-0.440327089412664,False,False,-1.2802480369298874,False,1,0,0,0,0,0,2,0,0,True,2,-1.000477784902741,-0.9920543285184612,True
3452,1,-0.440327089412664,True,True,0.8791819107145575,True,2,0,0,2,0,2,2,0,1,True,2,0.19617817640187488,0.6559132098707247,False
6053,1,-0.440327089412664,False,False,-1.1987601143772668,True,2,1,0,0,0,0,0,2,0,True,2,0.6814886495976356,-0.8905370927988799,True
2665,0,-0.440327089412664,True,True,1.24587756220135,True,0,0,2,2,2,2,2,0,2,False,1,0.3573943267443021,1.06968087401505,False
889,1,-0.440327089412664,True,True,1.5718292524118322,True,2,1,0,2,0,2,0,0,2,True,2,0.6648684279128493,1.7069982267257018,False
4404,0,-0.440327089412664,False,False,0.3902543753988342,True,0,2,1,1,1,1,1,1,1,True,3,-1.4675060142452372,-0.5846618232448355,False
4932,1,-0.440327089412664,False,False,0.5939741817803856,True,0,2,1,1,1,1,1,1,2,False,0,-1.4741541029191516,-0.5913237539678501,False
4312,0,-0.440327089412664,True,True,1.368109446030281,True,2,1,0,2,2,0,2,2,1,True,1,1.251562253385807,1.91115772620087,True
3078,0,-0.440327089412664,True,False,-0.46536881140368175,True,2,1,2,0,2,0,2,2,0,True,0,1.3163811179564737,-0.036640813470486075,True
5783,1,-0.440327089412664,False,False,-0.8728084241667845,False,1,0,0,2,0,2,0,0,0,True,2,-0.9688993637016472,-0.8198147421433004,False
64,1,-0.440327089412664,False,True,-1.2802480369298874,True,2,1,0,0,2,0,2,2,0,True,2,1.1618130562879607,-0.9633550839136861,True
3461,0,2.271039016322759,True,False,0.9199258719908678,True,2,1,0,2,2,2,0,0,0,False,2,0.8526769329509349,1.2183389903805992,False
497,1,-0.440327089412664,False,False,1.4903413298592119,True,2,1,0,2,2,2,2,0,2,True,1,1.0920081252118583,1.9678061967197495,False
3417,0,2.271039016322759,False,False,-1.1987601143772668,True,0,1,0,0,2,0,0,0,0,False,2,0.3008855730160285,-0.9207143154117411,False
6090,1,-0.440327089412664,False,False,-1.1580161531009565,True,0,0,0,0,2,2,2,2,0,True,2,0.3191678168692938,-0.8751396502668791,True
2289,1,2.271039016322759,False,False,-0.09867315991688919,True,2,0,0,0,2,2,2,0,2,True,1,0.14299346701055832,-0.08356110038390395,False
4554,0,-0.440327089412664,False,False,-1.1172721918246462,True,2,1,0,0,2,2,0,0,0,True,2,0.5967255190052254,-0.8230574700117876,False
7011,0,-0.440327089412664,True,False,1.5718292524118322,True,2,2,1,1,1,1,1,1,2,True,1,-1.3428543516093396,-0.24613868127336797,False
4460,0,-0.440327089412664,False,False,-0.13941712119319946,True,2,0,0,2,0,0,0,0,1,True,2,-0.3173866736580229,-0.29255160260192054,False
1157,1,-0.440327089412664,True,False,0.797693988161937,True,2,0,0,2,0,2,0,0,0,False,0,-0.1146199691036296,0.39100219645124396,False
6301,1,-0.440327089412664,False,False,1.4495973685829016,True,2,0,2,2,2,0,0,2,1,False,1,0.3972828587877894,1.3014807681787524,False
260,0,-0.440327089412664,True,True,0.5532302205040753,True,0,2,1,1,1,1,1,1,2,False,3,-1.509056568457203,-0.5803602454601074,False
3910,1,-0.440327089412664,False,False,-0.9950403079957154,True,0,0,0,0,0,0,0,2,0,True,1,-0.33400689534280925,-0.8141013644702514,False
273,1,-0.440327089412664,True,False,1.6125732136881425,True,0,2,1,1,1,1,1,1,2,False,1,-1.499084435446331,-0.3800390769313119,False
5168,0,-0.440327089412664,False,False,-0.6283446565089229,True,0,2,1,1,1,1,1,1,1,False,0,-1.4924363467724167,-0.8647938042102769,False
1412,1,-0.440327089412664,False,False,-1.1987601143772668,True,0,1,0,2,2,2,2,2,0,True,2,1.4343846919184566,-0.8668012071764833,False
4535,0,2.271039016322759,False,False,-1.2395040756535771,True,0,1,0,2,0,0,2,0,0,True,0,0.6316279845432766,-0.9351411455205213,False
2883,0,-0.440327089412664,False,False,-0.9542963467194051,True,0,1,2,0,0,0,0,0,0,True,1,0.3141817503638577,-0.7251579715060289,True
6386,0,-0.440327089412664,False,False,0.7569500268856267,False,1,0,0,2,2,0,2,2,1,True,1,-0.2791601637830144,0.28465395798881427,False
1769,0,-0.440327089412664,True,True,-1.076528230548336,True,0,2,1,1,1,1,1,1,2,False,3,-1.485788258098502,-0.9630903714346258,False
5240,0,-0.440327089412664,True,False,-1.1987601143772668,True,2,1,0,0,0,0,2,2,0,False,2,1.0005969059455335,-0.8868311180920373,False
4193,0,2.271039016322759,False,False,-0.6283446565089229,True,2,1,0,0,0,0,2,2,0,True,2,0.9773285955868325,-0.29786791155637926,False
